periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,Emp,sEmp
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2016,4,964979,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2016,4,1078216,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2016,4,927424,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,1,120403724,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,1,15214160,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,1,28351510,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,1,32468668,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,1,28219929,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,1,3723187,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,1,545212,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,1,823939,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,1,907493,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,1,734511,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,1,4459377,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,1,654311,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,1,1000121,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,1,1101851,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,1,907107,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,1,4170192,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,1,610618,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,1,936748,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,1,1046554,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,1,899583,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,2,120916528,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,2,15335171,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,2,28474495,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,2,32628154,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,2,28469632,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,2,3815809,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,2,558608,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,2,841978,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,2,928953,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,2,758882,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,2,4601999,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,2,674420,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,2,1026971,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,2,1133405,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,2,940521,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,2,4259040,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,2,622434,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,2,953974,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,2,1067415,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,2,918960,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,3,123725347,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,3,15676518,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,3,28818310,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,3,32923688,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,3,28635671,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,3,4040234,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,3,589478,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,3,877713,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,3,963952,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,3,782805,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,3,4812534,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,3,699939,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,3,1058814,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,3,1165877,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,3,964925,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,3,4380394,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,3,637571,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,3,968810,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,3,1079099,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,3,925128,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,4,123177455,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,4,15833112,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,4,28969772,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,4,33107442,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,4,28817348,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,4,4155122,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,4,615546,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,4,918252,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,4,1008650,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,4,817335,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,4,4759144,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,4,704038,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,4,1062079,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,4,1170330,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,4,971991,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,4,4363030,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,4,645175,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,4,976907,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,4,1089235,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,4,935990,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2018,1,122541135,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2018,1,15701132,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2018,1,28809101,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2018,1,33004182,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2018,1,28738587,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2018,1,3795449,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2018,1,555413,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2018,1,838398,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2018,1,928624,6
Q,Quarterly data,U,Not seasonally adjusted,N,National (50 States + DC),00,National (50 States + DC),A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2018,1,752257,6
